ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0015749	monosaccharide transmembrane transport	4/204	124/18986	0.032258064516129	3.0022137887413	2.33118578704164	0.0448897849976655	0.280274531871476	0.245545406511892	YES1/SLC23A2/MAPK14/FABP5	4
BP	GO:0141193	nuclear receptor-mediated signaling pathway	5/204	180/18986	0.0277777777777778	2.58523965141612	2.22706262602574	0.0451367595805065	0.281263964601666	0.246412237544767	ALDH1A2/BMP2/CRY1/FABP5/ISL1	5
BP	GO:0003281	ventricular septum development	3/204	74/18986	0.0405405405405405	3.77305246422893	2.49089076684091	0.045456048922478	0.281597121784864	0.246704112855144	FZD2/SLIT3/ROBO1	3
BP	GO:0042490	mechanoreceptor differentiation	3/204	74/18986	0.0405405405405405	3.77305246422893	2.49089076684091	0.045456048922478	0.281597121784864	0.246704112855144	FZD2/ATP8B1/PLS1	3
BP	GO:2000379	positive regulation of reactive oxygen species metabolic process	3/204	74/18986	0.0405405405405405	3.77305246422893	2.49089076684091	0.045456048922478	0.281597121784864	0.246704112855144	PDGFB/SNCA/MAPK14	3
BP	GO:0062014	negative regulation of small molecule metabolic process	4/204	125/18986	0.032	2.97819607843137	2.31255170628159	0.0459995217493652	0.28424050050252	0.249019947609939	FMO4/FMO2/BMP2/CRY1	4
BP	GO:0001562	response to protozoan	2/204	32/18986	0.0625	5.81678921568627	2.84204964037535	0.0461510693075206	0.28424050050252	0.249019947609939	IRF4/VTCN1	2
BP	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	2/204	32/18986	0.0625	5.81678921568627	2.84204964037535	0.0461510693075206	0.28424050050252	0.249019947609939	ADGRA2/ROBO1	2
BP	GO:0003170	heart valve development	3/204	75/18986	0.04	3.72274509803922	2.46223690015184	0.0469881455020541	0.287450345309963	0.251832057018599	SLIT3/BMP2/ROBO1	3
BP	GO:0006023	aminoglycan biosynthetic process	3/204	75/18986	0.04	3.72274509803922	2.46223690015184	0.0469881455020541	0.287450345309963	0.251832057018599	CHPF/PDGFB/ST3GAL6	3
BP	GO:1901657	glycosyl compound metabolic process	3/204	75/18986	0.04	3.72274509803922	2.46223690015184	0.0469881455020541	0.287450345309963	0.251832057018599	TYMP/ENPP4/CBR4	3
BP	GO:0043122	regulation of canonical NF-kappaB signal transduction	7/204	305/18986	0.0229508196721311	2.13600128576021	2.08438600576634	0.0470975735738396	0.287450345309963	0.251832057018599	S100A4/TNIP1/TNFSF14/CX3CL1/NFKBIA/CCL21/ZDHHC13	7
BP	GO:0021761	limbic system development	4/204	126/18986	0.0317460317460317	2.95455960161843	2.29410247204326	0.0471244902160135	0.287450345309963	0.251832057018599	DRD2/ZIC1/PROP1/NRP2	4
BP	GO:0006575	cellular modified amino acid metabolic process	5/204	183/18986	0.0273224043715847	2.54285867352405	2.18568506410296	0.0478527437544956	0.291333370980435	0.2552339327095	BHMT/CGA/SLC7A11/MTR/MTHFD2L	5
BP	GO:0006805	xenobiotic metabolic process	4/204	127/18986	0.031496062992126	2.93129535278678	2.27583458021748	0.048264676294023	0.292551042752738	0.256300721433869	FMO4/FMO2/CYP4F2/CYP2A6	4
BP	GO:0006081	cellular aldehyde metabolic process	3/204	76/18986	0.0394736842105263	3.67376160990712	2.43407065982817	0.0485454869386828	0.292551042752738	0.256300721433869	ALDH1A2/BMP2/ALDH1A1	3
BP	GO:0031952	regulation of protein autophosphorylation	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	RAP2A/PDGFB	2
BP	GO:0033032	regulation of myeloid cell apoptotic process	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	CCL5/SLC7A11	2
BP	GO:0033238	regulation of amine metabolic process	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	BHMT/SLC7A11	2
BP	GO:0042558	pteridine-containing compound metabolic process	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	MTR/MTHFD2L	2
BP	GO:0043094	cellular metabolic compound salvage	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	AMPD1/BHMT	2
BP	GO:0045907	positive regulation of vasoconstriction	2/204	33/18986	0.0606060606060606	5.64052287581699	2.78057345799972	0.0487891921519671	0.292551042752738	0.256300721433869	AVP/CD38	2
BP	GO:0002698	negative regulation of immune effector process	4/204	128/18986	0.03125	2.90839460784314	2.25774462100995	0.0494200632863534	0.2952198517369	0.25863883536289	IL7R/JAK3/SPI1/IL13RA2	4
BP	GO:0048259	regulation of receptor-mediated endocytosis	4/204	128/18986	0.03125	2.90839460784314	2.25774462100995	0.0494200632863534	0.2952198517369	0.25863883536289	DRD2/NEU3/HPCA/CCL21	4
BP	GO:0019730	antimicrobial humoral response	5/204	185/18986	0.027027027027027	2.51536830948596	2.15855468982805	0.0497161672445726	0.296431481244375	0.259700330526108	CXCL11/S100A9/CX3CL1/CCL5/CCL21	5
CC	GO:0062023	collagen-containing extracellular matrix	15/208	430/19960	0.0348837209302326	3.34749552772809	5.04990720529282	4.79097652626877e-05	0.0150915760577466	0.0150789682247828	S100A4/THBS2/LTBP2/S100A9/COL9A2/ITIH2/VWA1/LAD1/ANGPTL4/ADAM19/TPSB2/PDGFB/ADAM11/MEGF9/CTSL	15
CC	GO:0005923	bicellular tight junction	6/208	128/19960	0.046875	4.49819711538461	4.07437992526784	0.00225404430870083	0.297586108209561	0.297337498261182	MXRA8/CLDN11/CLDN6/MICALL2/CYTH3/PLXDC1	6
CC	GO:0070160	tight junction	6/208	134/19960	0.0447761194029851	4.29678530424799	3.92935287186104	0.00283415341151963	0.297586108209561	0.297337498261182	MXRA8/CLDN11/CLDN6/MICALL2/CYTH3/PLXDC1	6
CC	GO:0043296	apical junction complex	6/208	154/19960	0.038961038961039	3.73876123876124	3.5011576282511	0.00558995776771014	0.440209174207174	0.439841413827719	MXRA8/CLDN11/CLDN6/MICALL2/CYTH3/PLXDC1	6
CC	GO:0005604	basement membrane	4/208	92/19960	0.0434782608695652	4.17224080267559	3.1295255604703	0.015702660779149	0.552034791809983	0.551573609861938	THBS2/VWA1/LAD1/MEGF9	4
CC	GO:0005788	endoplasmic reticulum lumen	8/208	314/19960	0.0254777070063694	2.44487996080353	2.64822596959942	0.0174694236690649	0.552034791809983	0.551573609861938	MXRA8/ADAMTS7/COL9A2/ITIH2/VWA1/FKBP10/PDGFB/CASQ2	8
CC	GO:0097449	astrocyte projection	2/208	21/19960	0.0952380952380952	9.13919413919414	3.82943662286819	0.0199254193502812	0.552034791809983	0.551573609861938	GRM5/SLC7A11	2
CC	GO:0098685	Schaffer collateral - CA1 synapse	4/208	99/19960	0.0404040404040404	3.87723387723388	2.94501644912252	0.0200084000063311	0.552034791809983	0.551573609861938	APBA1/CACNG2/GRM5/RAP2A	4
CC	GO:0097060	synaptic membrane	10/208	453/19960	0.022075055187638	2.11835625742911	2.47075423920477	0.0207928972633685	0.552034791809983	0.551573609861938	DRD2/APBA1/CACNG2/GRM5/KCNJ9/RAP2A/ADAM11/NRP2/KCNH1/NRCAM	10
CC	GO:0032839	dendrite cytoplasm	2/208	26/19960	0.0769230769230769	7.38165680473373	3.34132261358693	0.0298087483379803	0.552034791809983	0.551573609861938	HPCA/KIF17	2
CC	GO:0031253	cell projection membrane	8/208	358/19960	0.0223463687150838	2.14439192092823	2.24213429800748	0.0344798548968477	0.552034791809983	0.551573609861938	MXRA8/DRD2/PIP5K1C/KSR1/HPCA/PDE6G/SLC7A11/EPB41L3	8
CC	GO:0034704	calcium channel complex	3/208	71/19960	0.0422535211267606	4.05471289274106	2.64599254645025	0.038016971824149	0.552034791809983	0.551573609861938	CACNG2/CACNB3/CASQ2	3
CC	GO:0098839	postsynaptic density membrane	4/208	125/19960	0.032	3.07076923076923	2.38323092369378	0.0419353452612258	0.552034791809983	0.551573609861938	CACNG2/GRM5/KCNH1/NRCAM	4
CC	GO:0030669	clathrin-coated endocytic vesicle membrane	3/208	75/19960	0.04	3.83846153846154	2.52723929717786	0.0435945638187628	0.552034791809983	0.551573609861938	IL7R/AVP/FZD2	3
CC	GO:0042734	presynaptic membrane	5/208	186/19960	0.0268817204301075	2.57961124896609	2.2210326513067	0.045531239148544	0.552034791809983	0.551573609861938	DRD2/APBA1/KCNJ9/ADAM11/KCNH1	5
CC	GO:0060170	ciliary membrane	3/208	78/19960	0.0384615384615385	3.69082840236686	2.44342373283316	0.0480306151733884	0.552034791809983	0.551573609861938	MXRA8/DRD2/PDE6G	3
MF	GO:0008201	heparin binding	8/210	176/18737	0.0454545454545455	4.05562770562771	4.33612330065265	0.00084895030733115	0.155792860920031	0.147856678404342	THBS2/CXCL11/LTBP2/PLA2G2D/NRP2/SLIT3/LXN/HSD17B12	8
MF	GO:0042056	chemoattractant activity	4/210	42/18737	0.0952380952380952	8.49750566893424	5.17874168179359	0.0012296062419557	0.155792860920031	0.147856678404342	S100A4/CX3CL1/CCL5/PDGFB	4
MF	GO:0001216	DNA-binding transcription activator activity	14/210	487/18737	0.0287474332648871	2.56495550992471	3.72546576822062	0.00123427649671073	0.155792860920031	0.147856678404342	CREB3L1/NHLH1/ZIC1/IRF4/SIX1/PROP1/FOXO4/EGR4/SPI1/MEIS2/PLAGL1/ZNF226/MEIS1/ISL1	14
MF	GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	4/210	44/18737	0.0909090909090909	8.11125541125541	5.02780757534849	0.00146550916981755	0.155792860920031	0.147856678404342	AVP/TNFSF14/SNCA/CTSL	4
MF	GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	3/210	21/18737	0.142857142857143	12.7462585034014	5.73387497177756	0.001590327397208	0.155792860920031	0.147856678404342	AVP/TNFSF14/SNCA	3
MF	GO:0005539	glycosaminoglycan binding	9/210	246/18737	0.0365853658536585	3.26428571428571	3.80595909431828	0.00187919095559871	0.155792860920031	0.147856678404342	THBS2/CXCL11/LTBP2/ITIH2/PLA2G2D/NRP2/SLIT3/LXN/HSD17B12	9
MF	GO:0008009	chemokine activity	4/210	49/18737	0.0816326530612245	7.28357628765792	4.688879316472	0.00218985949084381	0.155792860920031	0.147856678404342	CXCL11/CX3CL1/CCL5/CCL21	4
MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	13/210	480/18737	0.0270833333333333	2.41647817460317	3.34704332171319	0.00306746135533704	0.173171720723794	0.164350248583774	CREB3L1/NHLH1/ZIC1/IRF4/SIX1/PROP1/FOXO4/EGR4/MEIS2/PLAGL1/ZNF226/MEIS1/ISL1	13
MF	GO:0050661	NADP binding	4/210	54/18737	0.0740740740740741	6.60917107583774	4.39458424483019	0.00312960941067098	0.173171720723794	0.164350248583774	FMO4/FMO2/PGD/CBR4	4
MF	GO:1901681	sulfur compound binding	9/210	277/18737	0.0324909747292419	2.89896854048479	3.38990354912455	0.0041392917824478	0.2061367307659	0.195636001086217	THBS2/CXCL11/LTBP2/PLA2G2D/NRP2/SLIT3/LXN/HSD17B12/SOAT1	9
MF	GO:0004175	endopeptidase activity	11/210	404/18737	0.0272277227722772	2.42936115040075	3.09215619000186	0.00603417369311162	0.228833550456173	0.217176631060709	GZMM/ADAMTS7/KLK13/ADAM19/TMPRSS4/KLK8/TPSB2/ADAM11/PRSS53/PMPCA/CTSL	11
MF	GO:0050840	extracellular matrix binding	4/210	65/18737	0.0615384615384615	5.49069597069597	3.86118355536315	0.0060907271428687	0.228833550456173	0.217176631060709	CD248/LTBP2/LYPD3/VWA1	4
MF	GO:0008172	S-methyltransferase activity	2/210	11/18737	0.181818181818182	16.2225108225108	5.37657440191448	0.00643307169957112	0.228833550456173	0.217176631060709	BHMT/MTR	2
MF	GO:0050786	RAGE receptor binding	2/210	11/18737	0.181818181818182	16.2225108225108	5.37657440191448	0.00643307169957112	0.228833550456173	0.217176631060709	S100A4/S100A9	2
MF	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	3/210	35/18737	0.0857142857142857	7.64775510204082	4.19093131569439	0.00697599052326108	0.231602885372268	0.219804894382051	FMO4/FMO2/CYP4F2	3
MF	GO:0005518	collagen binding	4/210	69/18737	0.0579710144927536	5.17239475500345	3.69663503746224	0.00751289918041928	0.23383898699055	0.221927087632122	MRC2/PDGFB/HSD17B12/CTSL	4
MF	GO:0042379	chemokine receptor binding	4/210	75/18737	0.0533333333333333	4.75860317460317	3.47235045476819	0.0100300647696554	0.293821897369906	0.278854432295683	CXCL11/CX3CL1/CCL5/CCL21	4
MF	GO:0048306	calcium-dependent protein binding	4/210	79/18737	0.0506329113924051	4.51766124171187	3.33565057829261	0.0119791841179601	0.325584382675345	0.308998917398499	S100A4/S100A9/CRNN/CASQ2	4
MF	GO:0004029	aldehyde dehydrogenase (NAD+) activity	2/210	16/18737	0.125	11.1529761904762	4.3254806435325	0.0135289899674343	0.325584382675345	0.308998917398499	ALDH1A2/ALDH1A1	2
MF	GO:0008392	arachidonate epoxygenase activity	2/210	16/18737	0.125	11.1529761904762	4.3254806435325	0.0135289899674343	0.325584382675345	0.308998917398499	CYP4F2/CYP2A6	2
MF	GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	2/210	17/18737	0.117647058823529	10.496918767507	4.17061208390073	0.015220802936832	0.325584382675345	0.308998917398499	ALDH1A2/ALDH1A1	2
MF	GO:0004252	serine-type endopeptidase activity	6/210	178/18737	0.0337078651685393	3.00754414125201	2.86512354707938	0.0152830260171533	0.325584382675345	0.308998917398499	GZMM/KLK13/TMPRSS4/KLK8/TPSB2/PRSS53	6
MF	GO:0008391	arachidonate monooxygenase activity	2/210	18/18737	0.111111111111111	9.91375661375661	4.02810921879181	0.0169983814248172	0.325584382675345	0.308998917398499	CYP4F2/CYP2A6	2
MF	GO:0008525	phosphatidylcholine transporter activity	2/210	18/18737	0.111111111111111	9.91375661375661	4.02810921879181	0.0169983814248172	0.325584382675345	0.308998917398499	ATP8B1/PITPNA	2
MF	GO:0045236	CXCR chemokine receptor binding	2/210	18/18737	0.111111111111111	9.91375661375661	4.02810921879181	0.0169983814248172	0.325584382675345	0.308998917398499	CXCL11/CX3CL1	2
MF	GO:1901611	phosphatidylglycerol binding	2/210	18/18737	0.111111111111111	9.91375661375661	4.02810921879181	0.0169983814248172	0.325584382675345	0.308998917398499	ATP8B1/PITPNA	2
MF	GO:0046943	carboxylic acid transmembrane transporter activity	6/210	185/18737	0.0324324324324324	2.89374517374517	2.75586266278503	0.018136704327072	0.328730330478675	0.311984608718928	SLC6A20/SLC38A3/SLC7A11/MPC1/SLC23A2/FABP5	6
MF	GO:0005342	organic acid transmembrane transporter activity	6/210	186/18737	0.032258064516129	2.87818740399386	2.74067329778316	0.0185721985265577	0.328730330478675	0.311984608718928	SLC6A20/SLC38A3/SLC7A11/MPC1/SLC23A2/FABP5	6
MF	GO:0048020	CCR chemokine receptor binding	3/210	51/18737	0.0588235294117647	5.2484593837535	3.23447591750346	0.0194844561874077	0.328730330478675	0.311984608718928	CX3CL1/CCL5/CCL21	3
MF	GO:0001664	G protein-coupled receptor binding	8/210	299/18737	0.0267558528428094	2.3872591176939	2.57443429499504	0.0198030319565467	0.328730330478675	0.311984608718928	AVP/CXCL11/RTP4/CX3CL1/GRM5/MLN/CCL5/CCL21	8
MF	GO:0140313	molecular sequestering activity	3/210	54/18737	0.0555555555555556	4.95687830687831	3.10007215522852	0.0226502037091458	0.355094808536534	0.337006064326577	NFKBIA/SPI1/CASQ2	3
MF	GO:0008236	serine-type peptidase activity	6/210	195/18737	0.0307692307692308	2.74534798534799	2.60835429594952	0.022817337094717	0.355094808536534	0.337006064326577	GZMM/KLK13/TMPRSS4/KLK8/TPSB2/PRSS53	6
MF	GO:0017171	serine hydrolase activity	6/210	199/18737	0.0301507537688442	2.69016511127064	2.55193593489532	0.0248978613716727	0.375731362517969	0.356591379772919	GZMM/KLK13/TMPRSS4/KLK8/TPSB2/PRSS53	6
MF	GO:0005283	amino acid:sodium symporter activity	2/210	23/18737	0.0869565217391304	7.75859213250518	3.45288710802628	0.0270999585047829	0.396934686334762	0.37671459345658	SLC6A20/SLC38A3	2
MF	GO:0004497	monooxygenase activity	4/210	106/18737	0.0377358490566038	3.36693620844564	2.60175823923264	0.0314383251354652	0.447322454784619	0.424535578521018	FMO4/FMO2/CYP4F2/CYP2A6	4
MF	GO:0052742	phosphatidylinositol kinase activity	2/210	26/18737	0.0769230769230769	6.86336996336996	3.18515820211344	0.0340601417983412	0.454657001629123	0.431496499115359	PIP5K1C/PIP4K2C	2
MF	GO:0019207	kinase regulator activity	7/210	273/18737	0.0256410256410256	2.28778998778999	2.28196514940389	0.0345919702238244	0.454657001629123	0.431496499115359	PIK3R2/GRM5/CCL5/GPRC5D/BMP2/CCNH/SNCA	7
MF	GO:0004222	metalloendopeptidase activity	4/210	110/18737	0.0363636363636364	3.24450216450216	2.51356690354773	0.0353147548328779	0.454657001629123	0.431496499115359	ADAMTS7/ADAM19/ADAM11/PMPCA	4
MF	GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	2/210	27/18737	0.0740740740740741	6.60917107583774	3.10519737027171	0.0365186346690059	0.454657001629123	0.431496499115359	AMPD1/MTHFD2L	2
MF	GO:0035255	ionotropic glutamate receptor binding	2/210	27/18737	0.0740740740740741	6.60917107583774	3.10519737027171	0.0365186346690059	0.454657001629123	0.431496499115359	DRD2/CACNG2	2
MF	GO:0015179	L-amino acid transmembrane transporter activity	3/210	66/18737	0.0454545454545455	4.05562770562771	2.64748893042326	0.0379326168942575	0.460742517398543	0.437272015032648	SLC6A20/SLC38A3/SLC7A11	3
MF	GO:0051019	mitogen-activated protein kinase binding	2/210	28/18737	0.0714285714285714	6.37312925170068	3.02919025758202	0.0390433025708108	0.462459128845187	0.438901181254469	TNIP1/MAPK14	2
MF	GO:0005416	amino acid:monoatomic cation symporter activity	2/210	29/18737	0.0689655172413793	6.15336617405583	2.95679936515454	0.0416323687636239	0.462459128845187	0.438901181254469	SLC6A20/SLC38A3	2
MF	GO:0001968	fibronectin binding	2/210	30/18737	0.0666666666666667	5.94825396825397	2.88772658662746	0.0442840876853309	0.462459128845187	0.438901181254469	HSD17B12/CTSL	2
MF	GO:0000287	magnesium ion binding	6/210	231/18737	0.025974025974026	2.31750154607297	2.14509425637713	0.0461655715955977	0.462459128845187	0.438901181254469	ATP8B1/TSSK1B/RAP2A/MAST4/SNCA/MARK1	6
MF	GO:0072349	modified amino acid transmembrane transporter activity	2/210	31/18737	0.0645161290322581	5.75637480798771	2.82170746812848	0.0469967444816614	0.462459128845187	0.438901181254469	SLC6A20/SLC7A11	2
MF	GO:0030296	protein tyrosine kinase activator activity	2/210	32/18737	0.0625	5.5764880952381	2.75850645997131	0.0497686545425585	0.462459128845187	0.438901181254469	GRM5/CCL5	2
MF	GO:0043425	bHLH transcription factor binding	2/210	32/18737	0.0625	5.5764880952381	2.75850645997131	0.0497686545425585	0.462459128845187	0.438901181254469	LMO2/ISL1	2
MF	GO:0140311	protein sequestering activity	2/210	32/18737	0.0625	5.5764880952381	2.75850645997131	0.0497686545425585	0.462459128845187	0.438901181254469	NFKBIA/SPI1	2
